"ticker","name","date","open","high","low","close","adjusted close","volume"
"AMP","Ameriprise Financial, Inc. Common Stock","2021-01-04 09:30:00-05:00",195.4600067138672,195.8999938964844,190.41000366210932,190.69000244140625,190.69000244140625,0
"AMP","Ameriprise Financial, Inc. Common Stock","2021-01-04 10:30:00-05:00",190.6699981689453,190.67999267578125,187.3500061035156,187.906005859375,187.906005859375,80188
"AMP","Ameriprise Financial, Inc. Common Stock","2021-01-04 11:30:00-05:00",188.0599975585937,188.69000244140625,185.8000030517578,186.6000061035156,186.6000061035156,64431
"AMP","Ameriprise Financial, Inc. Common Stock","2021-01-04 12:30:00-05:00",186.42999267578125,188.31820678710932,186.2100067138672,188.1199951171875,188.1199951171875,34838
"AMP","Ameriprise Financial, Inc. Common Stock","2021-01-04 13:30:00-05:00",188.05499267578125,188.42999267578125,187.1100006103516,187.3999938964844,187.3999938964844,30856
"AMP","Ameriprise Financial, Inc. Common Stock","2021-01-04 14:30:00-05:00",187.19000244140625,187.92990112304688,186.5800018310547,187.6199951171875,187.6199951171875,48530
"AMP","Ameriprise Financial, Inc. Common Stock","2021-01-04 15:30:00-05:00",187.57000732421875,189.7700042724609,187.1699981689453,188.2400054931641,188.2400054931641,110604
"AMP","Ameriprise Financial, Inc. Common Stock","2021-01-04 16:00:00-05:00",188.27,188.27,188.11,188.11,188.11,0
"AMP","Ameriprise Financial, Inc. Common Stock","2021-01-05 09:30:00-05:00",188.1100006103516,189.8500061035156,186.5500030517578,186.8800048828125,186.8800048828125,72272
"AMP","Ameriprise Financial, Inc. Common Stock","2021-01-05 10:30:00-05:00",186.9499969482422,187.16000366210932,185.7100067138672,186.6000061035156,186.6000061035156,45425
"AMP","Ameriprise Financial, Inc. Common Stock","2021-01-05 11:30:00-05:00",186.57000732421875,187.8099975585937,186.47999572753903,187.25,187.25,43489
"AMP","Ameriprise Financial, Inc. Common Stock","2021-01-05 12:30:00-05:00",187.34500122070312,187.97999572753903,187.2350006103516,187.67999267578125,187.67999267578125,36095
"AMP","Ameriprise Financial, Inc. Common Stock","2021-01-05 13:30:00-05:00",187.66000366210932,187.97999572753903,187.0500030517578,187.5,187.5,110230
"AMP","Ameriprise Financial, Inc. Common Stock","2021-01-05 14:30:00-05:00",187.56500244140625,187.77999877929688,186.66000366210932,186.8999938964844,186.8999938964844,76851
"AMP","Ameriprise Financial, Inc. Common Stock","2021-01-05 15:30:00-05:00",186.8800048828125,187.4900054931641,186.72999572753903,187.02999877929688,187.02999877929688,90401
"AMP","Ameriprise Financial, Inc. Common Stock","2021-01-05 16:00:00-05:00",187.01,187.01,187.009,187.01,187.01,0
"AMP","Ameriprise Financial, Inc. Common Stock","2021-01-05 17:00:00-05:00",187.01,187.01,187.01,187.01,187.01,0
"AMP","Ameriprise Financial, Inc. Common Stock","2021-01-06 07:00:00-05:00",191.56,191.76,191.56,191.76,191.76,0
"AMP","Ameriprise Financial, Inc. Common Stock","2021-01-06 09:00:00-05:00",188.19,188.19,188.19,188.19,188.19,0
"AMP","Ameriprise Financial, Inc. Common Stock","2021-01-06 09:30:00-05:00",191.259994506836,195.8500061035156,190.8300018310547,195.2400054931641,195.2400054931641,122946
"AMP","Ameriprise Financial, Inc. Common Stock","2021-01-06 10:30:00-05:00",195.22999572753903,198.2100067138672,195.22999572753903,197.19000244140625,197.19000244140625,94680
"AMP","Ameriprise Financial, Inc. Common Stock","2021-01-06 11:30:00-05:00",197.1199951171875,197.58999633789065,196.4750061035156,197.41000366210932,197.41000366210932,70616
"AMP","Ameriprise Financial, Inc. Common Stock","2021-01-06 12:30:00-05:00",197.4199981689453,199.19000244140625,197.3300018310547,198.92999267578125,198.92999267578125,55943
"AMP","Ameriprise Financial, Inc. Common Stock","2021-01-06 13:30:00-05:00",198.77999877929688,199.94000244140625,198.3300018310547,198.66000366210932,198.66000366210932,61321
"AMP","Ameriprise Financial, Inc. Common Stock","2021-01-06 14:30:00-05:00",199.1699981689453,199.17999267578125,196.6999969482422,198.3300018310547,198.3300018310547,72731
"AMP","Ameriprise Financial, Inc. Common Stock","2021-01-06 15:30:00-05:00",198.52999877929688,198.77999877929688,196.9499969482422,197.7400054931641,197.7400054931641,135402
"AMP","Ameriprise Financial, Inc. Common Stock","2021-01-06 16:00:00-05:00",197.74,197.74,197.06873,197.74,197.74,0
"AMP","Ameriprise Financial, Inc. Common Stock","2021-01-07 09:30:00-05:00",200.0,201.75,199.40499877929688,201.75,201.75,67192
"AMP","Ameriprise Financial, Inc. Common Stock","2021-01-07 10:30:00-05:00",201.5200042724609,201.8000030517578,200.5500030517578,201.2550048828125,201.2550048828125,42146
"AMP","Ameriprise Financial, Inc. Common Stock","2021-01-07 11:30:00-05:00",201.3500061035156,201.8000030517578,201.0599975585937,201.4199981689453,201.4199981689453,45000
"AMP","Ameriprise Financial, Inc. Common Stock","2021-01-07 12:30:00-05:00",201.2899932861328,202.17999267578125,201.16000366210932,201.1999969482422,201.1999969482422,38050
"AMP","Ameriprise Financial, Inc. Common Stock","2021-01-07 13:30:00-05:00",201.2400054931641,201.4600067138672,200.1100006103516,200.1150054931641,200.1150054931641,51209
"AMP","Ameriprise Financial, Inc. Common Stock","2021-01-07 14:30:00-05:00",200.1499938964844,200.77999877929688,199.8699951171875,199.96499633789065,199.96499633789065,60287
"AMP","Ameriprise Financial, Inc. Common Stock","2021-01-07 15:30:00-05:00",199.92999267578125,200.7700042724609,199.5,200.1300048828125,200.1300048828125,98993
"AMP","Ameriprise Financial, Inc. Common Stock","2021-01-07 16:00:00-05:00",200.13,200.13,200.13,200.13,200.13,0
"AMP","Ameriprise Financial, Inc. Common Stock","2021-01-07 17:00:00-05:00",200.13,200.13,200.13,200.13,200.13,0
"AMP","Ameriprise Financial, Inc. Common Stock","2021-01-07 18:00:00-05:00",200.13,200.13,200.13,200.13,200.13,0
"AMP","Ameriprise Financial, Inc. Common Stock","2021-01-08 08:00:00-05:00",201.36,201.36,201.36,201.36,201.36,0
"AMP","Ameriprise Financial, Inc. Common Stock","2021-01-08 09:30:00-05:00",200.75,201.3300018310547,198.9499969482422,199.17999267578125,199.17999267578125,68185
"AMP","Ameriprise Financial, Inc. Common Stock","2021-01-08 10:30:00-05:00",199.31280517578125,200.8099975585937,198.94000244140625,200.5599975585937,200.5599975585937,52871
"AMP","Ameriprise Financial, Inc. Common Stock","2021-01-08 11:30:00-05:00",200.59500122070312,201.1699981689453,200.22999572753903,200.7373046875,200.7373046875,67112
"AMP","Ameriprise Financial, Inc. Common Stock","2021-01-08 12:30:00-05:00",200.75,200.75,199.2400054931641,199.509994506836,199.509994506836,29993
"AMP","Ameriprise Financial, Inc. Common Stock","2021-01-08 13:30:00-05:00",199.4199981689453,200.3800048828125,198.5200042724609,200.25,200.25,55201
"AMP","Ameriprise Financial, Inc. Common Stock","2021-01-08 14:30:00-05:00",200.19000244140625,201.08999633789065,199.634994506836,200.57000732421875,200.57000732421875,60005
"AMP","Ameriprise Financial, Inc. Common Stock","2021-01-08 15:30:00-05:00",200.6000061035156,201.634994506836,200.375,201.6199951171875,201.6199951171875,86267
"AMP","Ameriprise Financial, Inc. Common Stock","2021-01-08 16:00:00-05:00",201.55,201.55,201.55,201.55,201.55,0
"AMP","Ameriprise Financial, Inc. Common Stock","2021-01-08 17:00:00-05:00",201.55,201.55,201.55,201.55,201.55,0
"AMP","Ameriprise Financial, Inc. Common Stock","2021-01-11 09:30:00-05:00",199.22000122070312,201.07000732421875,199.1100006103516,200.1300048828125,200.1300048828125,82636
"AMP","Ameriprise Financial, Inc. Common Stock","2021-01-11 10:30:00-05:00",200.16000366210932,201.5800018310547,200.0,201.57000732421875,201.57000732421875,87853
"AMP","Ameriprise Financial, Inc. Common Stock","2021-01-11 11:30:00-05:00",201.3699951171875,201.3699951171875,200.75,200.77999877929688,200.77999877929688,41269
"AMP","Ameriprise Financial, Inc. Common Stock","2021-01-11 12:30:00-05:00",200.7250061035156,201.8500061035156,200.7250061035156,201.32000732421875,201.32000732421875,65474
"AMP","Ameriprise Financial, Inc. Common Stock","2021-01-11 13:30:00-05:00",201.2700042724609,201.7550048828125,200.9933013916016,201.41000366210932,201.41000366210932,55895
"AMP","Ameriprise Financial, Inc. Common Stock","2021-01-11 14:30:00-05:00",201.3099975585937,201.8800048828125,201.1300048828125,201.5399932861328,201.5399932861328,70414
"AMP","Ameriprise Financial, Inc. Common Stock","2021-01-11 15:30:00-05:00",201.58999633789065,201.9600067138672,201.1699981689453,201.58999633789065,201.58999633789065,100980
"AMP","Ameriprise Financial, Inc. Common Stock","2021-01-11 16:00:00-05:00",201.58,201.58,201.58,201.58,201.58,0
"AMP","Ameriprise Financial, Inc. Common Stock","2021-01-12 09:30:00-05:00",202.08999633789065,205.32000732421875,201.3350067138672,204.94000244140625,204.94000244140625,75052
"AMP","Ameriprise Financial, Inc. Common Stock","2021-01-12 10:30:00-05:00",205.1100006103516,206.1499938964844,204.4499969482422,206.07000732421875,206.07000732421875,65591
"AMP","Ameriprise Financial, Inc. Common Stock","2021-01-12 11:30:00-05:00",206.0599975585937,206.0599975585937,204.46499633789065,205.1699981689453,205.1699981689453,141867
"AMP","Ameriprise Financial, Inc. Common Stock","2021-01-12 12:30:00-05:00",205.22999572753903,205.5449981689453,204.6748046875,205.1000061035156,205.1000061035156,55291
"AMP","Ameriprise Financial, Inc. Common Stock","2021-01-12 13:30:00-05:00",205.08999633789065,206.0399932861328,204.8500061035156,205.8500061035156,205.8500061035156,96338
"AMP","Ameriprise Financial, Inc. Common Stock","2021-01-12 14:30:00-05:00",205.8000030517578,205.96389770507807,204.0399932861328,204.4600067138672,204.4600067138672,130160
"AMP","Ameriprise Financial, Inc. Common Stock","2021-01-12 15:30:00-05:00",204.4600067138672,204.8300018310547,204.0500030517578,204.6199951171875,204.6199951171875,99381
"AMP","Ameriprise Financial, Inc. Common Stock","2021-01-12 16:00:00-05:00",204.55,204.55,204.55,204.55,204.55,0
"AMP","Ameriprise Financial, Inc. Common Stock","2021-01-13 09:30:00-05:00",204.5599975585937,204.8600006103516,202.4900054931641,203.4600067138672,203.4600067138672,48620
"AMP","Ameriprise Financial, Inc. Common Stock","2021-01-13 10:30:00-05:00",203.40499877929688,203.72999572753903,202.47999572753903,203.3500061035156,203.3500061035156,40257
"AMP","Ameriprise Financial, Inc. Common Stock","2021-01-13 11:30:00-05:00",203.22999572753903,203.22999572753903,201.5,202.16000366210932,202.16000366210932,56085
"AMP","Ameriprise Financial, Inc. Common Stock","2021-01-13 12:30:00-05:00",202.22999572753903,203.5500030517578,202.22999572753903,203.2250061035156,203.2250061035156,45700
"AMP","Ameriprise Financial, Inc. Common Stock","2021-01-13 13:30:00-05:00",203.3000030517578,203.9900054931641,202.8500061035156,203.6499938964844,203.6499938964844,52679
"AMP","Ameriprise Financial, Inc. Common Stock","2021-01-13 14:30:00-05:00",203.7100067138672,203.97000122070312,202.5500030517578,202.57000732421875,202.57000732421875,62776
"AMP","Ameriprise Financial, Inc. Common Stock","2021-01-13 15:30:00-05:00",202.4499969482422,203.27999877929688,202.27999877929688,203.07000732421875,203.07000732421875,88026
"AMP","Ameriprise Financial, Inc. Common Stock","2021-01-13 16:00:00-05:00",203.07,203.07,203.07,203.07,203.07,0
"AMP","Ameriprise Financial, Inc. Common Stock","2021-01-14 09:30:00-05:00",203.97000122070312,204.5599975585937,202.5249938964844,204.0599975585937,204.0599975585937,57242
"AMP","Ameriprise Financial, Inc. Common Stock","2021-01-14 10:30:00-05:00",204.07000732421875,204.92999267578125,203.3600006103516,204.3650054931641,204.3650054931641,63226
"AMP","Ameriprise Financial, Inc. Common Stock","2021-01-14 11:30:00-05:00",204.509994506836,205.6678924560547,204.3099975585937,205.41000366210932,205.41000366210932,42217
"AMP","Ameriprise Financial, Inc. Common Stock","2021-01-14 12:30:00-05:00",205.3500061035156,206.1450042724609,205.13999938964844,206.02999877929688,206.02999877929688,41616
"AMP","Ameriprise Financial, Inc. Common Stock","2021-01-14 13:30:00-05:00",206.0850067138672,207.09500122070312,206.0,206.5200042724609,206.5200042724609,63888
"AMP","Ameriprise Financial, Inc. Common Stock","2021-01-14 14:30:00-05:00",206.56500244140625,206.7899932861328,206.02999877929688,206.5,206.5,63315
"AMP","Ameriprise Financial, Inc. Common Stock","2021-01-14 15:30:00-05:00",206.58999633789065,207.27999877929688,206.2899932861328,206.9499969482422,206.9499969482422,222016
