"ticker","name","date","open","high","low","close","adjusted close","volume"
"BTWNU","Bridgetown Holdings Limited - Units","2021-01-04 07:00:00-05:00",17.94,17.94,17.5,17.5,17.5,0
"BTWNU","Bridgetown Holdings Limited - Units","2021-01-04 09:30:00-05:00",17.350000381469727,17.350000381469727,15.649999618530272,15.84000015258789,15.84000015258789,190999
"BTWNU","Bridgetown Holdings Limited - Units","2021-01-04 10:30:00-05:00",15.979999542236328,15.999099731445312,15.380000114440918,15.5600004196167,15.5600004196167,98222
"BTWNU","Bridgetown Holdings Limited - Units","2021-01-04 11:30:00-05:00",15.529999732971191,15.697500228881836,15.31999969482422,15.479999542236328,15.479999542236328,63763
"BTWNU","Bridgetown Holdings Limited - Units","2021-01-04 12:30:00-05:00",15.414999961853027,15.662500381469728,15.28499984741211,15.600000381469728,15.600000381469728,50798
"BTWNU","Bridgetown Holdings Limited - Units","2021-01-04 13:30:00-05:00",15.640000343322754,15.979999542236328,15.380000114440918,15.640000343322754,15.640000343322754,16839
"BTWNU","Bridgetown Holdings Limited - Units","2021-01-04 14:30:00-05:00",15.6899995803833,15.760000228881836,15.56999969482422,15.70139980316162,15.70139980316162,4978
"BTWNU","Bridgetown Holdings Limited - Units","2021-01-04 15:30:00-05:00",15.619999885559082,15.729999542236328,15.399999618530272,15.460000038146973,15.460000038146973,18283
"BTWNU","Bridgetown Holdings Limited - Units","2021-01-04 16:00:00-05:00",15.5,15.5,15.5,15.5,15.5,0
"BTWNU","Bridgetown Holdings Limited - Units","2021-01-05 05:00:00-05:00",15.04,15.04,15.04,15.04,15.04,0
"BTWNU","Bridgetown Holdings Limited - Units","2021-01-05 06:00:00-05:00",14.87,14.87,14.5,14.5,14.5,0
"BTWNU","Bridgetown Holdings Limited - Units","2021-01-05 07:00:00-05:00",15.18,15.28,14.46,14.99,14.99,0
"BTWNU","Bridgetown Holdings Limited - Units","2021-01-05 08:00:00-05:00",14.52,14.68,14.0,14.31,14.31,0
"BTWNU","Bridgetown Holdings Limited - Units","2021-01-05 09:00:00-05:00",14.0,14.5,14.0,14.5,14.5,0
"BTWNU","Bridgetown Holdings Limited - Units","2021-01-05 09:30:00-05:00",14.40999984741211,14.890000343322754,14.0600004196167,14.520000457763672,14.520000457763672,230926
"BTWNU","Bridgetown Holdings Limited - Units","2021-01-05 10:30:00-05:00",14.579999923706056,15.510000228881836,14.500100135803224,15.510000228881836,15.510000228881836,90175
"BTWNU","Bridgetown Holdings Limited - Units","2021-01-05 11:30:00-05:00",15.369999885559082,15.479999542236328,14.960000038146973,15.0,15.0,53720
"BTWNU","Bridgetown Holdings Limited - Units","2021-01-05 12:30:00-05:00",15.0,15.170000076293944,14.895000457763672,15.170000076293944,15.170000076293944,63407
