"ticker","name","date","open","high","low","close","adjusted close","volume"
"RVPH","Reviva Pharmaceuticals Holdings, Inc. - Common Stock","2021-01-04 09:30:00-05:00",8.989999771118164,9.020000457763672,8.899999618530273,8.899999618530273,8.899999618530273,0
"RVPH","Reviva Pharmaceuticals Holdings, Inc. - Common Stock","2021-01-04 10:30:00-05:00",8.850000381469727,8.850000381469727,8.8100004196167,8.8100004196167,8.8100004196167,2798
"RVPH","Reviva Pharmaceuticals Holdings, Inc. - Common Stock","2021-01-04 11:30:00-05:00",8.850000381469727,8.859999656677246,8.850000381469727,8.859999656677246,8.859999656677246,1005
"RVPH","Reviva Pharmaceuticals Holdings, Inc. - Common Stock","2021-01-04 12:30:00-05:00",8.86769962310791,8.86769962310791,8.86769962310791,8.86769962310791,8.86769962310791,157
"RVPH","Reviva Pharmaceuticals Holdings, Inc. - Common Stock","2021-01-04 13:30:00-05:00",8.850000381469727,8.930000305175781,8.850000381469727,8.930000305175781,8.930000305175781,1184
"RVPH","Reviva Pharmaceuticals Holdings, Inc. - Common Stock","2021-01-04 14:30:00-05:00",8.890000343322754,8.904999732971191,8.880000114440918,8.904999732971191,8.904999732971191,1514
"RVPH","Reviva Pharmaceuticals Holdings, Inc. - Common Stock","2021-01-04 15:30:00-05:00",8.899999618530273,8.930000305175781,8.899999618530273,8.899999618530273,8.899999618530273,2625
"RVPH","Reviva Pharmaceuticals Holdings, Inc. - Common Stock","2021-01-05 09:30:00-05:00",9.0,9.380000114440918,8.848999977111816,9.260000228881836,9.260000228881836,0
"RVPH","Reviva Pharmaceuticals Holdings, Inc. - Common Stock","2021-01-05 10:30:00-05:00",9.399999618530272,9.5,9.279999732971191,9.279999732971191,9.279999732971191,5397
"RVPH","Reviva Pharmaceuticals Holdings, Inc. - Common Stock","2021-01-05 11:30:00-05:00",9.390000343322754,9.390000343322754,9.300000190734863,9.300000190734863,9.300000190734863,1532
"RVPH","Reviva Pharmaceuticals Holdings, Inc. - Common Stock","2021-01-05 13:30:00-05:00",9.0600004196167,9.25,9.0600004196167,9.06999969482422,9.06999969482422,625
"RVPH","Reviva Pharmaceuticals Holdings, Inc. - Common Stock","2021-01-05 14:30:00-05:00",9.06999969482422,9.06999969482422,9.06999969482422,9.06999969482422,9.06999969482422,208
"RVPH","Reviva Pharmaceuticals Holdings, Inc. - Common Stock","2021-01-05 15:30:00-05:00",9.220000267028809,9.220000267028809,9.220000267028809,9.220000267028809,9.220000267028809,161
"RVPH","Reviva Pharmaceuticals Holdings, Inc. - Common Stock","2021-01-06 10:30:00-05:00",9.379899978637695,9.379899978637695,8.908699989318848,8.908699989318848,8.908699989318848,300
